|0.11|0.02|9.68|
|0.15|0.03|9.63|
|0.17|-0.04|9.71|
|0.14|0.02|9.69|
|0.17|-0.01|9.66|
|0.19|-0.01|9.71|
|0.14|0.03|9.70|
|0.17|0.03|9.69|
|0.16|0.04|9.63|
|0.13|0.03|9.68|
|0.14|0.02|9.66|
|0.15|0.00|9.70|
|0.16|0.03|9.72|
|0.11|-0.02|9.71|
|0.13|-0.03|9.80|
|0.11|-0.02|9.59|
|0.14|0.03|9.64|
|0.05|0.07|9.55|
|0.13|-0.05|9.82|
|0.13|-0.04|9.48|
|0.25|-0.02|9.75|
|0.06|0.00|9.62|
|0.13|0.00|9.91|
|0.31|0.01|9.76|
|0.23|0.00|9.69|
|0.04|0.01|9.72|
|0.23|0.03|9.70|
|0.19|0.01|9.71|
|0.20|0.00|9.67|
|0.14|0.02|9.69|
|0.18|0.01|9.67|
|0.17|0.04|9.64|
|0.19|0.02|9.70|
|0.14|0.04|9.74|
|0.15|0.01|9.73|
|0.09|0.02|9.70|
|0.12|0.02|9.69|
|0.11|0.04|9.70|
|0.16|0.04|9.67|
|0.13|0.03|9.69|
|0.14|0.02|9.66|
|0.15|0.05|9.66|
|0.17|0.02|9.69|
|0.16|0.02|9.70|
|0.15|0.00|9.70|
|0.13|0.00|9.70|
|0.18|0.00|9.67|
|0.15|0.02|9.68|
|0.17|0.02|9.67|
|0.13|0.03|9.69|
|0.18|0.08|9.67|
|0.22|0.01|9.66|
|0.15|0.08|9.75|
|0.15|-0.04|9.81|
|0.11|-0.01|9.71|
|0.17|-0.02|9.47|
|0.26|0.01|9.82|
|0.11|0.01|9.47|
|0.27|0.02|9.87|
|0.11|0.01|9.70|
|0.32|0.04|9.67|
|0.08|0.01|9.66|
|0.20|0.05|9.64|
|0.17|0.03|9.64|
|0.15|0.02|9.70|
|0.17|0.03|9.70|
|0.16|0.03|9.70|
|0.16|0.02|9.66|
|0.14|0.05|9.70|
|0.19|0.04|9.67|
|0.13|0.05|9.67|
|0.18|-0.01|9.67|
|0.19|0.00|9.69|
|0.16|0.02|9.74|
|0.19|0.02|9.71|
|0.18|0.01|9.70|
|0.14|0.00|9.73|
|0.14|0.03|9.67|
|0.15|0.08|9.69|
|0.14|0.03|9.67|
|0.15|0.03|9.67|
|0.18|0.03|9.67|
|0.15|-0.01|9.70|
|0.15|0.02|9.67|
|0.14|0.01|9.67|
|0.13|0.10|9.71|
|0.14|0.05|9.77|
|0.16|0.00|9.85|
|0.10|-0.01|9.85|
|0.14|0.00|9.80|
|0.11|0.00|9.62|
|0.18|0.03|9.86|
|0.34|0.03|9.40|
|0.33|0.01|9.73|
|0.25|0.04|9.69|
|0.06|0.05|9.62|
|0.11|0.01|9.65|
|0.11|0.02|9.70|
|0.14|0.01|9.76|
|0.16|0.04|9.68|
|0.15|0.03|9.67|
|0.12|0.03|9.68|
|0.13|0.04|9.64|
|0.20|0.02|9.71|
|0.13|0.03|9.76|
|0.13|0.02|9.67|
|0.17|0.02|9.69|
|0.17|0.03|9.69|
|0.15|0.00|9.72|
|0.14|0.04|9.68|
|0.14|0.02|9.67|
|0.14|0.05|9.71|
|0.15|0.00|9.68|
|0.14|0.01|9.68|
|0.18|-0.01|9.71|
|0.18|0.00|9.66|
|0.15|0.00|9.67|
|0.16|0.01|9.63|
|0.15|0.00|9.64|
|0.08|-0.01|9.73|
|0.13|-0.03|9.78|
|0.17|0.02|9.71|
|0.08|0.01|9.79|
|0.12|-0.03|9.77|
|0.13|0.07|9.78|
|0.15|0.00|9.55|
|0.20|0.02|9.61|
|0.16|0.01|9.67|
|0.10|0.02|9.66|
|0.23|0.00|9.72|
|0.04|0.02|9.75|
|0.17|0.01|9.71|
|0.17|0.03|9.71|
|0.14|0.03|9.61|
|0.13|0.02|9.66|
|0.16|0.02|9.76|
|0.14|0.05|9.70|
|0.17|0.04|9.67|
|0.13|0.04|9.67|
|0.15|0.03|9.76|
|0.13|0.00|9.68|
|0.17|0.03|9.70|
|0.16|0.03|9.71|
|0.17|0.03|9.68|
|0.12|0.03|9.67|
|0.16|0.04|9.65|
|0.18|0.04|9.69|
|0.13|0.01|9.69|
|0.16|0.01|9.71|
|0.15|0.00|9.71|
|0.13|0.03|9.70|
|0.16|0.03|9.67|
|0.14|0.01|9.70|
|0.18|0.00|9.66|
|0.18|0.01|9.65|
|0.16|0.06|9.52|
|0.16|0.02|9.61|
|0.06|0.00|9.64|
|0.05|-0.04|9.89|
|0.11|-0.03|9.89|
|0.12|-0.02|9.65|
|0.15|0.11|9.58|
|0.16|0.01|9.75|
|0.16|0.01|9.58|
|0.29|0.00|9.64|
|0.07|0.03|9.67|
|-0.07|0.01|9.72|
|0.18|0.00|9.67|
|0.13|0.02|9.70|
|0.16|0.00|9.69|
|0.17|0.01|9.69|
|0.17|0.04|9.67|
|0.18|0.02|9.67|
|0.15|0.02|9.65|
|0.16|0.05|9.68|
|0.15|0.07|9.68|
|0.17|0.04|9.66|
|0.15|0.02|9.68|
|0.11|0.04|9.70|
|0.15|-0.03|9.71|
|0.17|0.01|9.71|
|0.14|0.01|9.73|
|0.18|0.00|9.72|
|0.17|0.02|9.65|
|0.16|0.04|9.68|
|0.19|0.03|9.73|
|0.16|0.05|9.75|
|0.14|0.00|9.66|
|0.16|-0.01|9.67|
|0.13|0.00|9.68|
|0.15|0.00|9.72|
|0.13|0.01|9.71|
|0.13|0.03|9.65|
|0.13|-0.02|9.72|
|0.08|-0.02|9.68|
|0.05|0.04|9.87|
|0.19|0.02|9.67|
|0.13|0.12|9.85|
|0.09|-0.01|9.79|
|0.10|0.00|9.68|
|0.19|0.03|9.47|
|0.18|0.02|9.61|
|0.17|0.04|9.71|
|0.23|0.03|9.71|
|0.13|0.02|9.63|
|0.17|0.00|9.63|
|0.16|-0.01|9.69|
|0.19|0.03|9.73|
|0.15|0.04|9.66|
|0.13|0.00|9.72|
|0.18|0.05|9.67|
|0.22|0.03|9.69|
|0.19|0.04|9.71|
|0.16|0.04|9.68|
|0.14|0.01|9.70|
|0.19|0.01|9.67|
|0.17|-0.02|9.70|
|0.14|0.02|9.67|
|0.15|0.01|9.73|
|0.15|0.02|9.67|
|0.15|0.05|9.66|
|0.16|0.02|9.68|
|0.12|0.01|9.68|
|0.16|-0.04|9.67|
|0.19|0.02|9.67|
|0.18|0.01|9.64|
|0.19|-0.01|9.70|
|0.13|0.03|9.64|
|0.11|0.00|9.67|
|0.17|0.01|9.65|
|0.17|0.06|9.51|
|0.29|-0.06|9.87|
|0.18|-0.03|9.89|
|0.15|0.03|9.46|
|0.24|0.02|9.47|
|0.23|0.03|9.66|
|0.27|-0.01|10.03|
|0.22|0.01|9.71|
|0.17|0.02|9.74|
|0.27|0.04|9.72|
|0.22|0.02|9.69|
|0.16|-0.01|9.74|
|0.15|0.01|9.67|
|0.12|0.00|9.67|
|0.15|-0.03|9.70|
|0.14|0.01|9.69|
|0.16|0.04|9.72|
|0.15|0.03|9.72|
|0.15|0.05|9.64|
|0.12|-0.01|9.66|
|0.13|0.04|9.72|
|0.15|0.02|9.73|
|0.20|0.02|9.69|
|0.18|0.03|9.71|
|0.18|0.03|9.69|
|0.16|0.03|9.68|
|0.14|0.01|9.67|
|0.14|-0.01|9.66|
|0.13|0.02|9.69|
|0.18|0.02|9.67|
|0.14|0.02|9.67|
|0.15|0.04|9.67|
|0.18|0.02|9.69|
|0.14|0.03|9.68|
|0.15|0.03|9.67|
|0.17|0.03|9.68|
|0.22|0.05|9.59|
|0.12|0.05|9.59|
|0.07|0.07|9.67|
|0.13|-0.05|9.79|
|0.14|-0.08|9.89|
|0.09|-0.01|9.79|
|0.14|0.03|9.67|
|0.33|0.03|10.03|
|0.34|0.01|9.68|
|0.17|0.07|9.66|
|0.25|0.05|9.66|
|0.17|0.06|9.67|
|0.16|0.04|9.67|
|0.11|0.00|9.68|
|0.14|0.00|9.70|
|0.14|0.04|9.72|
|0.16|0.01|9.72|
|0.16|0.03|9.64|
|0.15|0.02|9.70|
|0.17|0.05|9.70|
|0.17|0.03|9.72|
|0.20|0.03|9.69|
|0.15|0.03|9.64|
|0.18|-0.01|9.66|
|0.17|0.00|9.68|
|0.15|-0.01|9.74|
|0.13|0.01|9.71|
|0.11|0.00|9.69|
|0.19|0.03|9.72|
|0.16|0.03|9.66|
|0.12|0.04|9.71|
|0.16|0.03|9.66|
|0.16|0.03|9.63|
|0.08|-0.04|9.76|
|0.11|0.03|9.64|
|0.27|0.00|9.83|
|0.22|-0.02|9.91|
|0.18|0.04|9.66|
|0.13|0.04|9.82|
|0.09|-0.02|9.76|
|0.22|0.02|9.38|
|0.09|-0.01|9.60|
|0.14|0.01|9.67|
|0.09|0.05|9.62|
|0.27|0.06|9.66|
|0.05|0.05|9.67|
|0.17|-0.02|9.68|
|0.12|0.00|9.69|
|0.15|0.03|9.70|
|0.14|0.04|9.70|
|0.17|0.02|9.67|
|0.14|0.05|9.67|
|0.16|0.05|9.64|
|0.14|-0.01|9.73|
|0.17|0.00|9.69|
|0.16|-0.01|9.70|
|0.16|0.04|9.69|
|0.16|0.02|9.68|
|0.19|0.04|9.72|
|0.14|0.01|9.63|
|0.16|0.06|9.71|
|0.17|0.03|9.66|
|0.20|-0.01|9.68|
|0.17|0.03|9.70|
|0.22|0.01|9.70|
|0.16|0.01|9.67|
|0.17|0.05|9.66|
|0.15|0.02|9.72|
|0.15|0.00|9.67|
|0.14|-0.01|9.64|
|0.15|0.05|9.70|
|0.17|0.01|9.82|
|0.22|0.03|9.77|
|0.10|0.11|9.69|
|0.22|0.02|9.67|
|0.17|0.06|9.51|
|0.17|0.07|9.88|
|0.09|0.04|9.52|
|0.22|0.02|9.81|
|-0.01|0.08|9.69|
|0.16|0.02|9.65|
|0.08|-0.01|9.69|
|0.29|0.02|9.64|
|0.11|0.05|9.67|
|0.19|0.06|9.67|
|0.19|0.04|9.71|
|0.12|0.01|9.67|
|0.17|0.02|9.65|
|0.17|0.02|9.64|
|0.23|0.01|9.68|
|0.17|0.02|9.67|
|0.18|0.02|9.67|
|0.21|0.05|9.69|
|0.15|0.01|9.72|
|0.16|0.02|9.63|
|0.16|0.00|9.66|
|0.16|-0.01|9.66|
|0.16|-0.02|9.74|
|0.16|0.00|9.72|
|0.16|0.00|9.67|
|0.16|0.00|9.65|
|0.11|0.02|9.67|
|0.16|0.01|9.69|
|0.19|0.02|9.69|
|0.15|0.03|9.69|
|0.15|0.03|9.69|
|0.16|0.04|9.64|
|0.15|0.08|9.65|
|0.12|0.07|9.83|
|0.06|0.04|9.71|
|0.12|0.07|9.71|
|0.15|0.06|9.58|
|0.12|0.08|9.77|
|0.12|0.03|9.77|
|0.20|-0.02|9.91|
|0.34|0.05|9.67|
|0.41|0.03|9.66|
|0.34|0.00|9.64|
|0.14|0.01|9.72|
|0.27|0.05|9.70|
|0.20|0.03|9.68|
|0.15|0.02|9.73|
|0.13|0.04|9.68|
|0.19|-0.02|9.70|
|0.16|0.00|9.68|
|0.19|0.01|9.71|
|0.14|0.01|9.73|
|0.18|-0.01|9.68|
|0.17|0.04|9.67|
|0.11|0.01|9.66|
|0.14|0.04|9.67|
|0.16|0.02|9.65|
|0.14|0.05|9.68|
|0.11|0.02|9.67|
|0.16|0.02|9.71|
|0.13|0.06|9.68|
|0.15|0.07|9.72|
|0.10|0.03|9.67|
|0.19|0.00|9.67|
|0.17|0.03|9.67|
|0.14|-0.01|9.67|
|0.14|0.02|9.67|
|0.14|0.04|9.81|
|0.21|0.00|9.80|
|0.13|0.05|9.84|
|0.33|0.03|9.77|
|0.24|0.06|9.57|
|0.17|0.01|9.79|
|0.15|0.05|9.45|
|0.23|0.04|9.70|
|0.09|0.07|9.36|
|0.07|0.03|9.67|
|0.09|0.02|9.71|
|0.27|0.06|9.68|
|0.17|0.03|9.70|
|0.09|0.03|9.67|
|0.16|-0.02|9.66|
|0.13|0.00|9.65|
|0.16|0.01|9.67|
|0.15|0.01|9.67|
|0.13|0.00|9.69|
|0.15|-0.01|9.70|
|0.15|0.04|9.70|
|0.16|0.06|9.66|
|0.14|0.03|9.72|
|0.18|0.07|9.71|
|0.15|0.03|9.71|
|0.15|0.03|9.71|
|0.14|0.00|9.77|
|0.20|-0.06|9.74|
|0.19|-0.01|9.68|
|0.16|0.03|9.67|
|0.19|0.04|9.67|
|0.12|0.02|9.70|
|0.17|0.03|9.67|
|0.16|0.00|9.72|
|0.14|0.03|9.68|
|0.15|0.00|9.68|
|0.14|0.03|9.67|
|0.14|0.04|9.67|
|0.14|0.03|9.67|
|0.18|0.06|9.72|
|0.18|0.10|9.70|
|0.15|0.05|9.70|
|0.31|0.06|9.71|
|0.20|-0.01|9.63|
|0.15|0.06|9.59|
|0.28|0.01|9.67|
|0.25|0.01|9.91|
|0.17|0.03|9.87|
|0.14|0.03|9.69|
|0.20|0.01|9.69|
|0.27|0.04|9.69|
|0.19|0.06|9.67|
|0.17|-0.01|9.72|
|0.16|0.08|9.64|
|0.18|-0.04|9.73|
|0.20|-0.04|9.67|
|0.13|0.02|9.70|
|0.14|0.08|9.69|
|0.16|0.02|9.73|
|0.17|-0.02|9.69|
|0.17|0.03|9.67|
|0.16|0.03|9.67|
|0.13|0.04|9.67|
|0.14|-0.01|9.76|
|0.19|0.02|9.70|
|0.12|0.06|9.65|
|0.13|-0.01|9.73|
|0.14|0.05|9.67|
|0.12|0.04|9.67|
|0.15|0.06|9.68|
|0.16|-0.03|9.69|
|0.16|0.02|9.63|
|0.16|0.01|9.68|
|0.17|-0.01|9.67|
|0.15|0.04|9.68|
|0.21|0.00|9.69|
|0.12|-0.01|9.67|
|0.20|-0.07|9.75|
|0.23|-0.01|9.63|
|0.23|0.02|9.64|
|0.20|0.00|9.71|
|0.18|0.05|9.54|
|0.18|0.01|9.65|
|0.00|0.03|9.67|
|0.19|0.03|9.83|
|-0.02|0.04|9.69|
|0.19|0.02|9.69|
|0.18|0.07|9.69|
|0.04|0.03|9.64|
|0.07|0.01|9.65|
|0.15|0.06|9.71|
|0.13|0.03|9.68|
|0.12|0.03|9.68|
|0.14|0.01|9.66|
|0.14|0.03|9.67|
|0.13|0.03|9.71|
|0.14|0.01|9.72|
|0.18|0.02|9.64|
|0.18|0.07|9.68|
|0.18|0.03|9.71|
|0.18|0.01|9.68|
|0.19|0.04|9.71|
|0.18|0.02|9.73|
|0.19|0.05|9.67|
|0.17|-0.01|9.75|
|0.17|0.06|9.62|
|0.16|0.04|9.62|
|0.17|0.04|9.71|
|0.11|0.00|9.71|
|0.14|0.04|9.67|
|0.17|0.05|9.68|
|0.15|0.01|9.71|
|0.15|0.04|9.73|
|0.14|-0.02|9.69|
|0.10|0.03|9.66|
|0.14|0.00|9.67|
|0.18|0.00|9.64|
|0.18|0.04|9.63|
|0.17|-0.02|9.82|
|0.17|0.04|9.93|
|0.17|-0.02|9.94|
|0.30|0.04|9.82|
|0.23|0.01|9.72|
|0.31|-0.01|9.70|
|0.40|-0.01|9.70|
|0.25|0.01|9.67|
|0.23|0.02|9.71|
|0.07|0.00|9.74|
|0.15|0.00|9.69|
|0.13|0.02|9.73|
|0.14|0.00|9.71|
|0.14|-0.01|9.75|
|0.19|0.02|9.67|
|0.15|-0.03|9.72|
|0.16|0.05|9.69|
|0.18|0.05|9.74|
|0.19|0.01|9.70|
|0.18|0.02|9.67|
|0.15|0.04|9.61|
|0.15|0.02|9.67|
|0.14|0.03|9.67|
|0.15|0.03|9.68|
|0.13|0.03|9.67|
|0.14|0.01|9.67|
|0.16|0.01|9.67|
|0.16|0.03|9.66|
|0.16|0.05|9.63|
|0.17|0.01|9.67|
|0.20|0.01|9.67|
|0.16|0.03|9.68|
|0.16|0.01|9.71|
|0.16|0.04|9.66|
|0.11|-0.01|9.67|
|0.10|0.00|9.66|
|0.03|-0.02|9.69|
|0.12|0.03|9.89|
|0.20|-0.04|9.71|
|0.16|0.02|9.59|
|0.14|0.08|9.87|
|0.05|0.03|9.70|
|0.23|0.02|9.55|
|0.11|0.01|9.83|
|0.09|0.03|9.68|
|0.30|0.03|9.69|
|0.12|0.02|9.68|
|0.20|-0.02|9.69|
|0.18|0.00|9.68|
|0.18|0.04|9.73|
|0.17|-0.04|9.73|
|0.17|0.02|9.68|
|0.22|0.01|9.75|
|0.19|0.03|9.67|
|0.12|0.00|9.72|
|0.14|0.01|9.72|
|0.18|0.01|9.73|
|0.15|0.02|9.68|
|0.13|0.04|9.64|
|0.14|0.03|9.68|
|0.12|0.03|9.66|
|0.13|0.04|9.63|
|0.14|-0.01|9.67|
|0.11|0.07|9.67|
|0.15|0.01|9.68|
|0.15|0.01|9.71|
|0.18|0.04|9.66|
|0.17|0.03|9.69|
|0.15|0.05|9.67|
|0.14|0.00|9.67|
|0.15|-0.02|9.72|
|-0.03|1.11|9.63|
|0.24|-0.43|9.67|
|0.12|-0.09|9.72|
|0.20|-0.12|9.63|
|0.19|-0.02|9.74|
|0.35|-0.03|9.68|
|0.18|-0.02|9.79|
|0.19|0.04|9.93|
|0.07|0.01|9.76|
|0.34|0.03|9.65|
|0.27|0.01|9.57|
|0.11|0.02|9.69|
|0.04|0.02|9.73|
|0.13|-0.01|9.69|
|0.31|0.00|9.70|
|0.27|0.01|9.67|
|0.15|0.05|9.67|
|0.16|0.04|9.69|
|0.15|0.04|9.66|
|0.15|0.02|9.69|
|0.13|-0.02|9.68|
|0.17|0.01|9.70|
|0.17|0.05|9.66|
|0.21|0.05|9.70|
|0.13|0.03|9.72|
|0.17|0.05|9.67|
|0.13|0.04|9.66|
|0.16|0.03|9.68|
|0.15|0.00|9.66|
|0.17|-0.01|9.69|
|0.19|-0.03|9.67|
|0.21|0.04|9.69|
|0.12|0.00|9.67|
|0.16|0.02|9.70|
|0.16|0.03|9.69|
|0.16|0.02|9.69|
|0.17|0.00|9.69|
|0.20|0.04|9.62|
|0.07|0.02|9.63|
|0.13|0.04|9.67|
|0.28|-0.02|9.84|
|0.18|0.03|9.73|
|0.18|0.04|9.76|
|0.18|0.08|9.55|
|0.20|0.08|9.75|
|0.14|0.04|9.43|
|0.02|0.04|9.58|
|0.09|0.05|9.69|
|0.06|0.04|9.69|
|0.13|0.04|9.63|
|0.16|0.04|9.67|
|0.15|0.03|9.68|
|0.16|0.04|9.65|
|0.15|0.04|9.69|
|0.16|0.06|9.65|
|0.15|0.03|9.66|
|0.13|0.02|9.67|
|0.18|0.01|9.69|
|0.14|0.02|9.67|
|0.14|-0.02|9.73|
|0.15|0.01|9.66|
|0.18|0.06|9.67|
|0.16|0.01|9.65|
|0.20|0.04|9.70|
|0.19|0.04|9.67|
|0.18|0.01|9.66|
|0.12|0.01|9.71|
|0.14|0.08|9.69|
|0.15|-0.02|9.72|
|0.17|0.05|9.69|
|0.17|0.03|9.67|
|0.16|0.01|9.70|
|0.20|0.03|9.70|
|0.17|0.04|9.71|
|0.18|0.02|9.60|
|0.14|-0.03|9.70|
|0.23|-0.04|9.61|
|0.31|-0.01|9.75|
|0.17|-0.03|9.83|
|0.17|0.01|9.71|
|0.16|0.10|9.66|
|0.12|0.00|9.70|
|0.19|-0.01|9.58|
|0.22|0.01|9.96|
|0.05|0.04|9.74|
|0.26|0.01|9.67|
|0.17|0.05|9.63|
|0.04|0.04|9.70|
|0.13|0.03|9.70|
|0.15|0.02|9.67|
|0.12|0.06|9.66|
|0.13|0.05|9.64|
|0.14|0.05|9.70|
|0.15|0.02|9.70|
|0.17|0.04|9.68|
|0.18|0.00|9.64|
|0.19|0.02|9.70|
|0.19|0.00|9.69|
|0.17|-0.01|9.66|
|0.20|-0.02|9.67|
|0.23|0.03|9.70|
|0.17|0.03|9.67|
|0.22|0.04|9.65|
|0.18|0.03|9.68|
|0.14|0.00|9.69|
|0.15|0.03|9.67|
|0.12|0.00|9.69|
|0.12|-0.01|9.77|
|0.14|0.03|9.70|
|0.14|0.02|9.67|
|0.17|0.07|9.66|
|0.14|0.02|9.54|
|0.16|0.00|9.74|
|0.13|0.08|9.76|
|0.16|0.01|9.90|
|0.15|0.01|9.73|
|0.18|0.07|9.66|
|0.25|0.03|9.68|
|0.24|0.03|9.73|
|0.18|0.02|9.72|
|0.31|0.03|9.68|
|0.08|0.05|9.65|
|0.23|0.02|9.69|
|0.10|0.04|9.70|
|0.14|-0.02|9.71|
|0.18|-0.01|9.72|
|0.15|0.00|9.73|
|0.18|-0.03|9.70|
|0.19|0.00|9.68|
|0.18|0.03|9.65|
|0.19|0.01|9.65|
|0.21|0.01|9.66|
|0.17|0.00|9.68|
|0.17|0.04|9.66|
|0.16|0.03|9.67|
|0.19|0.02|9.63|
|0.14|0.01|9.70|
|0.11|0.06|9.66|
|0.16|0.02|9.65|
|0.16|0.07|9.66|
|0.14|0.03|9.70|
|0.15|0.05|9.68|
|0.14|0.04|9.66|
|0.15|0.02|9.67|
|0.16|0.02|9.70|
|0.15|0.00|9.69|
|0.18|0.02|9.69|
|0.14|0.05|9.72|
|0.20|0.07|9.62|
|0.13|0.06|9.58|
|0.05|0.05|9.61|
|0.15|0.03|9.63|
|0.16|0.03|9.76|
|0.12|0.03|9.37|
|0.31|0.03|9.60|
|0.15|0.06|9.83|
|0.15|0.05|9.69|
|0.03|0.05|9.73|
|0.06|0.05|9.63|
|0.24|0.03|9.70|
|0.13|0.00|9.65|
|0.17|0.05|9.69|
|0.12|0.08|9.73|
|0.15|0.08|9.69|
|0.14|0.07|9.66|
|0.20|0.03|9.73|
|0.16|0.03|9.65|
|0.20|0.02|9.69|
|0.18|0.02|9.67|
|0.18|0.01|9.62|
|0.17|0.04|9.67|
|0.13|0.02|9.67|
|0.12|0.02|9.66|
|0.11|0.06|9.69|
|0.15|0.04|9.67|
|0.12|0.05|9.71|
|0.13|0.04|9.65|
|0.13|0.05|9.67|
|0.16|0.03|9.67|
|0.17|0.00|9.68|
|0.15|0.05|9.71|
|0.18|0.06|9.70|
|0.18|0.04|9.67|
|0.25|-0.02|9.74|
|0.11|-0.06|9.75|
|0.23|-0.03|9.71|
|0.20|0.01|9.68|
|0.30|-0.01|9.90|
|0.25|0.04|9.66|
|0.20|0.07|9.76|
|0.03|0.06|9.70|
|0.18|0.05|9.68|
|0.30|0.05|9.63|
|0.11|0.03|9.64|
|0.15|0.00|9.67|
|0.15|0.04|9.67|
|0.15|0.05|9.72|
|0.17|0.04|9.66|
|0.15|0.01|9.70|
|0.16|0.03|9.67|
|0.17|0.02|9.65|
|0.16|0.02|9.68|
|0.17|0.04|9.71|
|0.11|0.04|9.64|
|0.14|0.04|9.67|
|0.14|0.03|9.66|
|0.10|0.05|9.68|
|0.13|0.03|9.69|
|0.15|-0.02|9.67|
|0.16|0.03|9.68|
|0.17|0.02|9.67|
|0.15|0.03|9.70|
|0.14|0.03|9.71|
|0.16|0.02|9.66|
|0.17|0.03|9.72|
|0.15|0.07|9.67|
|0.16|0.02|9.67|
|0.14|0.06|9.68|
|0.11|0.02|9.65|
|0.12|-0.02|9.74|
|0.20|-0.07|9.62|
|0.31|-0.04|9.66|
|0.14|0.01|9.61|
|0.24|0.02|9.67|
|0.13|0.01|9.78|
|0.24|0.04|9.75|
|0.01|0.03|9.71|
|0.13|0.04|9.67|
|0.18|0.02|9.67|
|0.02|0.01|9.73|
|0.15|0.01|9.66|
|0.15|0.06|9.71|
|0.14|0.03|9.67|
|0.15|0.07|9.67|
|0.16|0.04|9.67|
|0.15|0.03|9.72|
|0.16|0.03|9.71|
|0.18|0.06|9.68|
|0.15|0.02|9.69|
|0.15|0.02|9.71|
|0.16|0.05|9.67|
|0.16|0.05|9.72|
|0.11|0.06|9.72|
|0.16|0.01|9.70|
|0.14|0.06|9.71|
|0.13|0.05|9.67|
|0.17|0.00|9.74|
|0.18|0.03|9.67|
|0.20|0.04|9.65|
|0.20|0.04|9.67|
|0.15|0.06|9.68|
|0.15|0.03|9.67|
|0.18|0.02|9.71|
|0.15|0.03|9.70|
|0.15|-0.01|9.70|
|0.12|-0.03|9.61|
|0.05|0.03|9.56|
|0.05|0.02|9.76|
|0.28|-0.03|9.77|
|0.17|0.02|9.65|
|0.18|0.08|9.66|
|0.17|0.07|9.78|
|0.20|0.02|9.89|
|0.05|0.05|9.77|
|0.10|0.08|9.70|
|0.17|0.07|9.72|
|0.25|0.03|9.70|
|0.12|0.05|9.69|
|0.17|0.02|9.67|
|0.20|0.04|9.67|
|0.18|0.06|9.74|
|0.16|0.01|9.68|
|0.20|0.02|9.66|
|0.15|0.01|9.66|
|0.22|-0.02|9.67|
|0.15|0.01|9.66|
|0.17|0.04|9.72|
|0.18|0.01|9.69|
|0.14|0.03|9.69|
|0.14|0.03|9.69|
|0.18|0.07|9.64|
|0.16|0.01|9.68|
|0.14|0.06|9.63|
|0.14|0.02|9.74|
|0.14|0.03|9.68|
|0.17|0.01|9.69|
|0.14|0.04|9.69|
|0.12|0.01|9.69|
|0.14|0.07|9.67|
|0.14|0.02|9.64|
|0.08|-0.01|9.67|
|0.14|0.03|9.66|
|0.16|0.05|9.94|
|0.22|0.07|9.70|
|0.15|0.03|9.63|
|0.18|-0.08|9.77|
|0.07|-0.01|9.84|
|0.18|0.03|9.68|
|0.05|0.02|9.86|
|0.18|-0.01|9.71|
|0.09|-0.01|9.73|
|0.15|0.05|9.67|
|0.15|0.00|9.67|
|0.17|0.02|9.73|
|0.15|0.02|9.70|
|0.19|0.01|9.65|
|0.21|0.04|9.70|
|0.20|0.00|9.69|
|0.14|0.01|9.67|
|0.15|0.05|9.63|
|0.17|0.03|9.73|
|0.17|0.02|9.66|
|0.19|0.05|9.71|
|0.17|0.06|9.66|
|0.16|0.05|9.67|
|0.18|0.06|9.68|
|0.13|0.04|9.67|
|0.13|0.02|9.67|
|0.12|0.03|9.70|
|0.09|0.03|9.66|
|0.17|0.06|9.71|
|0.15|0.04|9.74|
|0.14|0.03|9.72|
|0.17|0.06|9.66|
|0.17|0.04|9.66|
|0.18|-0.02|9.72|
|0.26|0.03|9.80|
|0.29|-0.03|9.65|
|0.11|0.01|9.68|
|0.12|0.02|9.77|
|0.19|-0.05|9.67|
|0.17|-0.07|9.90|
|0.09|-0.01|9.54|
|0.18|0.02|9.68|
|0.07|0.04|9.70|
|0.21|0.02|9.67|
|0.26|0.04|9.70|
|0.25|0.06|9.68|
|0.09|0.08|9.68|
|0.12|0.03|9.67|
|0.13|0.04|9.68|
|0.13|0.04|9.67|
|0.10|0.07|9.70|
|0.14|0.06|9.69|
|0.15|0.04|9.72|
|0.14|0.03|9.72|
|0.19|0.02|9.68|
|0.18|0.02|9.65|
|0.15|0.03|9.68|
|0.17|-0.02|9.69|
|0.19|0.00|9.72|
|0.20|0.00|9.69|
|0.19|0.01|9.65|
|0.21|0.05|9.67|
|0.21|0.01|9.67|
|0.21|0.00|9.70|
|0.15|0.03|9.67|
|0.16|0.01|9.69|
|0.18|0.01|9.69|
|0.19|0.00|9.67|
|0.14|0.06|9.67|
|0.18|0.05|9.70|
|0.17|0.04|9.67|
|0.13|0.03|9.62|
|0.11|0.04|9.70|
|0.15|-0.03|9.63|
|0.11|0.07|9.58|
|0.07|0.08|9.87|
|0.16|0.05|9.75|
|0.13|0.09|9.65|
|0.12|0.04|9.86|
|0.11|0.05|9.32|
|0.24|0.04|9.84|
|0.00|0.07|9.99|
|0.18|0.00|9.74|
|0.22|0.03|9.61|
|0.23|0.00|9.67|
|0.15|0.01|9.69|
|0.16|0.02|9.75|
|0.12|-0.03|9.73|
|0.19|0.02|9.64|
|0.15|-0.04|9.64|
|0.19|0.00|9.69|
|0.22|-0.01|9.75|
|0.23|0.05|9.74|
|0.19|0.03|9.74|
|0.19|-0.01|9.68|
|0.19|0.06|9.58|
|0.14|0.01|9.68|
|0.15|0.01|9.72|
|0.15|0.01|9.72|
|0.17|0.03|9.73|
